id,nazev,absolutni_magnituda,prumer_max_metry,rychlost_km_h,vzdalenost_minuti_km,je_sentry_objekt,je_nebezpecny
54354412,(2023 HC),26.26,33.2690177523,53323.5093348766,65664542.598877673,False,False
54486933,(2024 TY),26.06,36.4787525725,56899.6397939758,58562440.298542107,False,False
54519998,(2025 DO),25.47,47.8674154419,34994.702118579,25076503.656781954,False,False
54580784,(2026 BM8),24.92,61.6651764838,23073.6778873495,5085957.115834732,False,False
54597152,(2026 CJ1),25.81,40.9298335762,25759.9227059663,5268099.643418344,False,False
54602700,(2026 CW2),25.39,49.6638037128,31063.1390372276,5608154.915013361,False,False
54603180,(2026 DZ),26.41,31.0484539006,27481.856881463,2746711.109938526,False,False
54603656,(2026 DL5),27.1,22.5964377109,26410.6501598798,1878620.790116628,False,False
54603968,(2026 DY6),27.28,20.7988814142,104975.9737598585,779671.1869086,False,False
54604291,(2026 DR10),24.13,88.7237682527,15770.1119435668,25776855.734249569,False,False
54604382,(2026 DL14),29.28,8.2801838305,21826.635304298,109091.194900952,True,False
54606179,(2026 EE1),25.26,52.7278397554,28036.560863102,8007493.412902412,False,False
3449121,(2009 EW),26.4,31.1917670523,96840.651435214,73077585.149112903,True,False
3825135,(2018 LV2),25.3,51.7654482198,38070.7602276276,43929819.427094942,False,False
3976533,(2020 AP1),29.6,7.1456210173,48668.9129129794,38269067.456807429,False,False
3989350,(2020 BE15),20.04,583.4988155112,129320.100702203,22181850.844942624,False,False
54017323,(2020 KP7),21.9,247.7650126055,55915.5422841736,65663789.597999028,False,False
54195868,(2021 RE10),24.03,92.9051906281,45821.2791345721,37664650.6682768,False,False
54240420,(2022 BM4),20.65,440.5954204445,138636.3414552422,61427562.296366206,False,False
2679657,679657 (2020 BE15),20.04,583.4988155112,129320.1104585854,22181868.602209793,False,False
54519255,(2025 CQ3),25.46,48.0883613928,64386.8157372401,23739453.949043843,False,False
54576621,(2026 BJ),25.7,43.0566244241,13648.6450291803,17969966.452791303,False,False
54577088,(2026 BA2),24.83,64.2746882356,52349.3178069427,12044829.972375559,False,False
54597121,(2026 CM),22.79,164.452310205,51012.8906905318,20256706.149481299,False,False
54601890,(2026 CO1),26.2,34.201092472,26344.6541488676,5059768.856787633,False,False
54602971,(2026 DM),25.83,40.5545866065,31144.5800152485,5848397.799594176,False,False
54602976,(2026 DP),25.5,47.2106498806,18118.9353033456,5500553.355862721,False,False
54602978,(2026 DQ),26.59,28.5785360964,48364.8062308348,1760431.546435247,True,False
54604363,(2026 CX17),29.98,5.9984629228,23868.7188467696,636054.105113117,False,False
54606488,(2026 DO19),25.838,40.4054528711,47544.1746514661,7330716.643285541,False,False
3733138,(2015 VK1),26.6,28.4472296503,100526.9878994432,70371352.380436847,True,False
3831738,(2018 TB5),26.5,29.7879062798,71152.938604291,67641689.428803734,False,False
54190080,(2021 QO1),26.87,25.1211767268,18644.8998150649,40629035.879334331,False,False
54234943,(2022 AD),24.33,80.917038355,53435.3230749215,67025409.648860401,False,False
54296084,(2022 QB),27.59,18.0318372445,34728.0816534356,73554304.223425377,False,False
54297319,(2022 QR3),26.04,36.8162863142,29707.2043265208,64727304.897267996,False,False
54338714,(2023 AW),25.68,43.4550224647,24287.5922083037,35673041.314670619,False,False
54339977,(2023 BM2),24.95,60.8190985438,19757.9839046693,53389536.032995729,False,False
54432972,(2024 GG1),22.12,223.8927232478,25339.8112626445,24664423.249013116,False,False
54597145,(2026 AJ17),25.16,55.212826285,21819.8046392136,6657956.217443282,False,False
54602695,(2026 CR2),30.2,5.4205078634,20306.8349313564,136496.642057519,False,False
54602791,(2026 CH3),24.73,67.3038609686,44867.9161745518,14236887.352048541,False,False
54602814,(2026 DB),28.12,14.1266758109,43195.4755549308,214654.916906665,False,False
54602969,(2026 DL),25.19,54.4552779086,24575.1566355039,2424168.064201449,False,False
54603191,(2026 DJ1),24.86,63.3928064522,38640.6323003236,7595650.865746874,False,False
54603881,(2026 DO5),26.471,30.1883918645,15234.7276599618,3745658.950188719,False,False
54604128,(2026 DJ8),26.41,31.0484539006,29225.4464707991,8488832.937108132,False,False
54604139,(2026 DR8),27.37,19.9544599636,43231.7127449815,1768613.203543417,False,False
54606252,(2026 DT17),27.85,15.9970528196,13773.7515740413,5911377.261201855,False,False
2427684,427684 (2004 DH2),20.23,534.6135707332,51928.0108405895,21202424.374823832,False,False
3638286,(2013 JK14),25.18,54.706632051,89833.6705258703,53855842.21292877,False,False
3725151,(2015 OS78),21.12,354.846052917,67326.7255159219,22497397.557334689,False,False
3774681,(2017 KA3),21.04,368.1628631423,65466.9564843726,51712838.618099629,False,False
3892710,(2019 VB4),26.0,37.5007521798,16489.0860333059,39991864.203333379,False,False
54319144,(2022 UV5),25.67,43.655601735,19230.3066808687,29861509.456732875,False,False
54330721,(2022 WV9),24.45,76.5667086792,47953.9664148395,27743292.628265525,False,False
54424573,(2024 CL1),25.74,42.2707524617,35976.8591690925,21493573.529632485,False,False
54467481,(2024 QR1),23.59,113.773201439,63032.635829664,21141143.746627873,False,False
54602800,(2026 CS3),26.92,24.5493489316,28992.2096024305,4485514.70887618,False,False
54602802,(2026 CV3),30.34,5.0820622309,19485.5210590978,272097.177913951,False,False
54602850,(2026 DF),26.19,34.3589575421,41437.3391613986,4641771.150150306,False,False
54604297,(2026 DX10),25.74,42.2707524617,32631.4301713949,3873566.265982531,False,False
54604361,(2026 DC11),26.61,28.3165265026,34157.5504032041,4858896.825477891,True,False
54604518,(2026 DN14),24.84,63.9793728683,44962.4612215796,18175621.935833443,False,False
3080638,(2001 QC34),20.2,542.0507863358,16039.1337811304,16028616.343665423,False,True
3367904,(2007 CT26),23.55,115.8884031771,29806.2488281481,15573153.406304444,False,False
3742054,(2016 CZ30),25.7,43.0566244241,66480.4658740961,45002577.973775702,False,False
54123261,(2021 DR),27.78,16.521138758,64629.1366302654,69081208.022692359,True,False
2612227,612227 (2001 QC34),20.19,544.5527790857,16039.1254254098,16028618.647472621,False,True
54354736,(2023 HF2),25.11,56.4988982214,48128.9960155036,64742614.907841453,False,False
54357980,(2023 JL1),27.29,20.7033192345,19033.4112032144,41291849.318403485,False,False
54547736,(2025 SC11),24.57,72.4502650757,20789.659305789,26460360.21927608,False,False
54578434,(2026 BX4),20.96,381.979432159,37863.4072115128,2941487.431960017,False,True
54602970,(2026 CO4),20.62,446.7247132921,69533.8779924374,23202254.699858419,False,False
54602973,(2026 DO),27.66,17.4598287116,20453.1503793577,1442784.958661566,False,False
54603193,(2026 DN1),30.1,5.6759685287,28488.9587925639,401820.192975527,False,False
54603966,(2026 DW6),25.97,38.0224396088,48022.3960129523,7342521.545845324,False,False
54604295,(2026 DV10),26.44,30.6224531427,29078.4214173222,969629.769365889,False,False
54604542,(2026 DO15),23.4,124.1766612574,55640.0838948275,20054307.860862669,False,False
3092390,(2001 UP),25.7,43.0566244241,44602.3971310036,54593326.785537583,False,False
3789423,(2017 VZ14),25.1,56.7596852866,57152.0012788109,37837999.788182451,False,False
54248645,(2022 DM4),29.21,8.5514542927,80266.7280354624,65944055.552644542,False,False
54341545,(2023 CG2),27.07,22.9107854722,83658.0528051948,9134971.240160718,True,False
54469024,(2024 RB6),27.76,16.6740069728,45278.2298175732,61864852.443514473,False,False
54547375,(2025 SL7),26.6,28.4472296503,16710.8863413231,23517765.284364879,False,False
54597142,(2026 CA1),25.6,45.0858206172,30062.9063116843,2440837.994212141,False,False
54602693,(2026 CK2),25.66,43.8571068371,19118.99484167,3953546.373612111,False,False
54602798,(2026 CQ3),25.47,47.8674154419,41598.0019728994,8077032.082878963,False,False
54602847,(2026 CG4),28.47,12.023751136,48093.6619533809,147346.511815222,False,False
54602848,(2026 DE),24.39,78.7118244161,35642.0152367879,13143025.721997083,False,False
54603970,(2026 DA7),24.31,81.6657544926,73510.7550978546,18075436.571409757,False,False
54603979,(2026 DK7),26.16,34.836938254,16569.2887879045,9592098.917578844,False,False
2162882,162882 (2001 FD58),18.77,1047.2249454148,68982.9136321626,6498208.296521439,False,True
3017309,(1999 AO10),24.29,82.4213984152,9689.2933780851,4007490.303389234,False,False
3714452,(2015 FQ117),20.87,398.1438198091,102881.3505937801,46021087.979496445,False,True
3763284,(2016 VO1),23.14,139.9716166857,33947.6163356381,22547229.146384021,False,False
3836092,(2018 VO3),27.1,22.5964377109,25205.1533631957,28038139.588104199,False,False
54054502,(2020 SM1),26.26,33.2690177523,24049.2737044543,48409397.613776338,False,False
54281078,(2022 KL6),26.97,23.9905375262,5473.6117754566,29066427.639723456,False,False
54296383,(2022 QV),25.95,38.3742569109,69239.2549431733,23519760.112122181,False,False
54391031,(2023 TB2),23.85,100.9345796654,54850.1227196299,62721694.15541597,True,False
2673713,673713 (2015 FQ117),20.87,398.1438198091,102881.3504970463,46021087.620461557,False,True
54465271,(2024 OB2),23.81,102.811093604,76522.7064226529,20038391.410443806,False,False
54541106,(2025 QS1),23.76,105.2058716137,35885.3368594207,19338683.576203346,False,False
54579463,(2026 BE7),23.92,97.732718421,36678.8148250212,7461372.371146993,False,False
54602789,(2026 CF3),26.15,34.9977382549,27563.5632275016,1176321.950687342,True,False
54602812,(2026 CA4),26.55,29.109850751,25768.1779688064,2956589.785730127,False,False
54602813,(2026 DA),28.09,14.3231974473,34933.2045896679,1374542.314871973,False,False
54602972,(2026 DN),26.43,30.7637999642,51087.5569408882,697640.122400894,False,False
2367943,367943 Duende (2012 DA14),24.19,86.3057992509,29966.8469096966,23852103.25448381,False,False
3825180,(2018 LM4),18.72,1071.6179479846,71432.8836854422,24695538.095034629,False,False
3836275,(2018 WK),27.1,22.5964377109,85105.022609858,65919121.267823144,False,False
3838186,(2019 CN2),28.4,12.4176661257,33118.0807544088,7676802.115261536,False,False
54192219,(2021 RK2),23.65,110.67256584,60806.4150814693,11935701.452806042,False,False
54216277,(2021 VB2),28.34,12.765563162,51323.7032583998,33475196.965793492,True,False
54225504,(2021 PL132),28.21,13.5531416942,64997.9503158564,43399783.567195959,True,False
54248966,(2022 EJ1),23.53,116.9607053693,40909.3824636745,17852566.502431829,False,False
54378880,(2023 QL7),20.71,428.5879720462,57721.6086736478,24376983.448190048,False,True
54426474,(2024 CG4),23.67,109.6579136575,67890.5395368779,13324509.211124197,False,False
54517089,(2025 BM2),25.31,51.5276075896,34666.9960511607,19582730.674779113,False,False
2790064,790064 (2018 LM4),18.71,1076.564311691,71432.8845502388,24695539.770530773,False,False
54602694,(2026 CP2),30.06,5.7814926622,44547.0620425135,155971.861246025,True,False
54602701,(2026 CX2),26.02,37.1569432173,23445.3823551716,5962075.635269754,False,False
3557784,(2011 BX59),24.6,71.4562101727,47983.788397588,35273572.86005064,False,False
3719864,(2015 KP57),24.9,62.2357573367,88001.3263612028,48165445.809043761,False,False
3767167,(2017 BW30),23.8,103.2856480504,44749.6662493919,61140679.583051231,False,False
3795152,(2017 YC8),19.25,839.5372661714,47828.3241000258,23283495.304180832,False,False
3795122,(2017 YG7),24.7,68.2401509401,58419.0439395372,57593679.603042196,False,False
3838835,(2019 DO),25.5,47.2106498806,80268.9858304081,58228528.248518853,False,False
54013539,(2020 EE),27.0,23.6613750114,66602.1428793292,61392747.506065131,False,False
54248207,(2022 DV),26.53,29.3792008837,18016.5911213287,5908135.565117677,False,False
54258263,(2022 EA7),27.55,18.3670741281,42668.9810325241,45228799.079920991,True,False
54316913,(2022 UR1),24.04,92.4783300513,77416.113870306,62032523.157390238,False,False
54383796,(2023 RG13),24.46,76.214916608,54684.9322714915,64236798.165186546,False,False
54576860,(2026 BN1),24.39,78.7118244161,33018.2201334011,8537987.102122743,False,False
54580733,(2026 BJ8),24.89,62.5230245403,40457.8816973604,3813895.580143938,False,False
54597130,(2026 CV),25.92,38.9080960011,37252.7729458535,5270411.783217703,False,False
54601987,(2026 CT1),25.8,41.1187571041,25372.5464065839,4290716.081812272,False,False
54601991,(2026 CW1),27.04,23.2295062464,66299.521910998,1421471.211570334,False,False
54602551,(2026 CE2),27.55,18.3670741281,38866.5489959251,1720287.526492653,False,False
54602790,(2026 CG3),27.7,17.1411509231,40689.5962201402,1795426.048657553,False,False
54602804,(2026 CW3),26.78,26.1842403492,26043.0632196655,1948639.055904612,False,False
54603655,(2026 DH5),23.86,100.470827397,42296.2084158372,22132700.045880088,False,False
2884943,884943 (2017 YC8),19.24,843.412394123,47828.3254930116,23283521.768044035,False,False
54606487,(2026 DN19),25.768,41.7291923076,43882.712430597,7035768.031694202,False,False
2513529,513529 (2010 CR1),18.27,1318.3780956475,96501.0057749262,10564687.373778445,False,False
3767259,(2017 BP32),23.37,125.9041306916,47180.3942512778,17112735.696669084,False,False
3769750,(2017 DJ16),25.8,41.1187571041,81162.6332303297,57705288.799371414,False,False
3989220,(2020 BV9),26.1,35.8129403019,70976.391849189,56738080.181772753,False,False
54301301,(2022 RX1),25.03,58.6192123671,30202.1014636636,54172047.410265214,False,False
54322907,(2022 UG28),26.3,32.6617897446,84197.557486309,66880086.971829474,False,False
54340799,(2023 CL),25.08,57.2848761883,37992.5888297166,13839404.465077711,False,False
54379927,(2023 RJ),24.67,69.1894660026,61173.5924107494,73392425.041488792,False,False
54395028,(2023 UG),26.57,28.8429700351,26901.2485403756,13296484.024871581,False,False
54603185,(2026 DC1),24.43,77.2751717118,28527.8946657079,12050751.804059509,False,False
54604138,(2026 DU8),23.81,102.811093604,50877.6344926632,10504182.14126227,False,False
2276033,276033 (2002 AJ129),18.75,1056.9147985314,135732.7109681723,13962597.742550805,False,True
3799637,(2018 CW13),19.94,610.9982674756,140641.5958301884,67704983.464812449,False,False
3836128,(2018 VN5),25.46,48.0883613928,9176.0967753541,23913440.610192073,False,False
54115836,(2021 CZ5),25.9,39.2681081809,33400.036483168,7009922.396648764,False,False
54482429,(2024 SO2),27.9,15.6329154409,16827.674087762,8846053.876135447,False,False
54518076,(2025 CC),27.57,18.1986837803,18218.6079317298,6736401.929639846,False,False
54518887,(2025 CD2),26.71,27.0420728718,59071.3613559659,24754283.159012384,False,False
54575117,(2025 YP11),24.74,66.9946278168,20840.292579221,8908726.063718146,False,False
54577086,(2026 BY1),26.23,33.7318358913,28954.428232915,3834782.165477172,False,False
54577090,(2026 BC2),22.59,180.3183724451,28554.9351737317,15726215.469300673,False,False
54577102,(2026 BU2),25.28,52.2444280149,33781.1332672719,6227579.496500473,False,False
54597127,(2026 CS),27.73,16.9059655155,57351.9302302676,1086693.58827126,False,False
54597155,(2026 CM1),26.35,31.9183166414,22149.3456949074,2938232.975177528,False,False
54602552,(2026 CH2),30.06,5.7814926622,28203.1649965887,94112.842805285,False,False
54602797,(2026 CO3),26.73,26.7941496575,5449.3664971763,13542131.715937839,False,False
54602801,(2026 CT3),29.87,6.3101542964,40817.1330543722,86981.991055569,False,False
54602803,(2026 CU3),29.0,9.4197630572,28933.7826914999,909739.488813923,False,False
54604543,(2026 CL19),28.38,12.5325653757,33595.8684053404,1144099.900910385,False,False
3552653,(2010 WT8),22.02,234.4444622136,44207.8460097703,22751354.976245624,False,False
3759775,(2016 SL3),25.0,59.4346868419,45257.1182212291,34954835.763643807,False,False
3843427,(2019 OV3),24.26,83.5679942816,44570.5377208744,52649282.822687252,False,False
3989344,(2020 BZ14),24.08,90.7904103018,33243.6888436586,16959445.57172004,False,False
54240514,(2022 BU4),27.2,21.5794304844,85577.9474912252,69644187.308257226,False,False
54376459,(2023 OE5),26.37,31.6256877555,20149.5580158158,10584317.067727513,False,False
54376930,(2023 PM1),23.63,111.6966064835,55234.5388782455,16163943.085500181,False,False
54425950,(2024 CA2),24.35,80.1751864882,61678.1080984532,33886097.584920362,False,False
54569029,(2025 WY29),24.31,81.6657544926,16853.2031246284,17120941.10991901,False,False
54576857,(2026 BK1),22.39,197.7151637501,63565.1921851686,26936422.409341384,False,False
54577403,(2026 BK4),25.32,51.2908597378,21675.011476743,7687387.39126657,False,False
54579528,(2026 BT7),23.82,102.3387195373,45181.5482967905,17054113.94621557,False,False
54580655,(2026 CA),22.2,215.7943048444,46794.5321939989,8887890.625896665,False,False
54580775,(2026 CB),27.12,22.3892723248,23409.9708780101,1712700.176842632,False,False
54580788,(2026 CJ),25.487,47.4941346064,25650.047015418,6759159.356015726,False,False
54597140,(2026 CX),27.79,16.4452310205,40611.6078676708,978572.744994276,False,False
54597139,(2026 CY),27.77,16.5973968696,63156.8624780988,1043403.899117241,False,False
54597151,(2026 CH1),25.22,53.7081234856,47881.1335478868,11363311.907706056,False,False
54597153,(2026 CK1),26.64,27.9280091938,25938.5229739975,6132364.117393288,False,False
54601891,(2026 CP1),27.25,21.0882226764,28822.515757535,2220613.219490062,False,False
2877717,877717 (2010 WT8),22.04,232.2950624645,44207.8460006609,22751354.961285837,False,False
3137864,(2002 TS69),24.4,78.3501764334,15302.1153903409,38344523.276054599,False,False
3467218,(2009 SY),22.99,149.9822894641,80338.9011728234,41890194.183707193,False,False
3550117,(2010 VB),25.6,45.0858206172,43849.3919419476,53167264.131100996,False,False
3599873,(2012 DS32),26.3,32.6617897446,74576.759486265,60342884.105559373,False,False
3768620,(2017 CR1),27.8,16.3696720474,33839.2930904523,30198775.281564511,False,False
3769809,(2017 DR34),29.2,8.5909260123,76127.4990250225,49405492.517927122,False,False
3799253,(2018 CA1),25.2,54.2050786336,55733.1018831022,9946826.449067721,False,False
3799250,(2018 CE1),21.06,364.7875257245,65710.1490868282,55910608.45121645,False,False
54122968,(2021 DE),24.37,79.4401359603,148269.5790319861,69075097.907129227,False,False
54189754,(2021 QA1),23.11,141.9188158376,50993.0997208693,54207240.802855685,False,False
54235679,(2022 AK3),23.95,96.3917752536,17153.5477395095,26440362.978320209,False,False
54248456,(2022 DA2),26.33,32.2136531891,128151.8102343186,62033174.326998774,False,False
54342519,(2023 DK1),26.86,25.2371308101,29068.6216115185,20549647.681249783,False,False
54490134,(2024 TX9),26.38,31.4803809193,26316.2880878445,16960015.105770917,False,False
54518889,(2025 CE2),25.19,54.4552779086,24511.4497143899,24730948.509255109,False,False
54564990,(2025 VD24),21.8,259.4418179074,9736.6544410734,19558949.176184148,False,False
54576458,(2026 AP4),22.98,150.6745762577,46504.9624033588,15319679.0837951,False,False
54580776,(2026 CC),25.17,54.9591463913,35857.6075070825,610792.99382513,True,False
54597119,(2026 CL),26.43,30.7637999642,30846.276926461,3676260.408536997,False,False
54601986,(2026 CS1),31.19,3.4358957542,39541.6193493269,93748.093278651,True,False
54602696,(2026 CS2),26.93,24.436554919,34060.2657118815,2642006.588339371,False,False
54602697,(2026 CT2),25.35,50.5871227598,40269.8905247149,8893618.578741095,True,False
54602792,(2026 CJ3),26.09,35.9782453236,32134.5265147671,4067339.998039069,False,False
54603073,(2026 DU),26.42,30.905799213,33878.5611283399,5663753.950744803,False,False
3365986,(2007 AV2),21.17,346.7687706198,59692.0308814505,21838398.923789683,False,True
54087667,(2020 VF2),23.6,113.2504610618,12008.6078891164,72436133.223734872,False,False
54375851,(2023 OH2),23.36,126.4852777541,75587.9503134326,64263751.003987428,False,False
54423136,(2024 BZ3),27.8,16.3696720474,51737.3929588914,43658442.742442485,False,False
54518081,(2025 CJ),28.28,13.1232069853,25644.7734682067,12993430.200683642,False,False
54577106,(2026 BY2),25.41,49.2084832235,28785.1326943807,3784586.096177372,False,False
54577242,(2026 BO3),23.77,104.7224945415,44198.059966043,21602952.057162346,False,False
54579271,(2026 BH6),24.6,71.4562101727,26024.4226509207,12167787.827680634,False,False
54579527,(2026 BS7),26.55,29.109850751,37631.5723283713,1463779.209581839,True,False
54580782,(2026 CE),28.52,11.7500571456,27642.4402274464,114715.177225732,True,False
54597141,(2026 CZ),27.52,18.6225855811,32011.0369950083,2713448.756573589,False,False
54597143,(2026 CB1),28.29,13.0629113261,60013.9005686528,344747.24422991,False,False
54597154,(2026 CL1),27.54,18.4518526903,33006.8642430088,3103387.034005857,False,False
54606575,(2026 DJ20),24.94,61.0998267476,43174.4597684993,3549416.404483571,True,False
3736807,(2015 YA),27.4,19.6806745089,26543.0792990793,39907899.960350598,False,False
54051164,(2020 PG6),26.9,24.7765012606,75573.4219175254,71945538.722583093,False,False
54109177,(2021 CD),27.23,21.2833495984,94642.3847604424,73418359.851824537,True,False
54167171,(2021 NM3),26.61,28.3165265026,40150.5795886421,15261211.748263,True,False
54199510,(2021 SQ),28.41,12.3606121324,32565.7951585578,69944535.864403233,True,False
54381679,(2023 RE5),27.27,20.8948846888,63373.0220201239,23882516.277058005,False,False
54392653,(2023 TX6),29.16,8.7506432516,54767.0049586607,33190974.970274763,False,False
54423784,(2024 CH),25.94,38.5513844328,69487.7400444438,16467546.5322625,False,False
54458183,(2024 NY),22.27,208.9488468882,38346.8734339974,34696439.925527842,False,False
54518709,(2025 CM1),27.75,16.750970692,40660.2660839396,15536393.634256351,True,False
54576626,(2026 BM),26.55,29.109850751,38928.153585537,3878045.390767988,False,False
54579176,(2026 BG5),23.89,99.0923159661,51984.4944839972,14912649.683549155,False,False
54580791,(2026 CK),27.27,20.8948846888,27042.2895866037,2947087.089671135,False,False
54601889,(2026 CN1),23.93,97.2836773688,50925.9610373443,719795.83622406,False,False
54602007,(2026 CX1),23.76,105.2058716137,57360.0459298878,3778874.464460559,False,False
3725653,(2015 PU56),23.0,149.2931834393,72800.3710542456,54922851.833143726,False,False
3799299,(2018 CS2),25.5,47.2106498806,26656.7344737566,8907846.532961055,False,False
54245563,(2022 CX1),27.05,23.1227763601,64882.4923647698,32971767.221712092,False,False
54245582,(2022 CQ2),24.87,63.1015429636,39768.1482857803,10810170.9709411,False,False
54494481,(2024 UB1),28.47,12.023751136,57457.6167253043,48491862.556986405,True,False
54518077,(2025 CD),28.45,12.1350055355,54148.6137847586,8669989.898964397,False,False
54575243,(2026 AM1),23.02,147.9244553064,31028.9315527763,27349626.05775733,False,False
54580786,(2026 CG),25.32,51.2908597378,31563.3521225299,2891837.245287847,False,False
54580787,(2026 CH),25.23,53.4613570733,44690.5569536226,972693.144789027,False,False
54597150,(2026 CG1),25.06,57.8149266216,8113.0011505876,21844229.949566543,False,False
54602008,(2026 CY1),24.37,79.4401359603,20410.9224362538,2480496.374589354,False,False
54602974,(2026 CP4),23.44,121.9101817605,54748.5037729297,9566358.075841341,False,False
54603187,(2026 DE1),22.02,234.4444622136,60680.4320339413,26810996.772613002,False,False
54604377,(2026 DD14),22.27,208.9488468882,37237.9984988616,20234395.527063748,False,False
3028810,(2000 CP101),19.81,648.694146035,71100.0852515384,16734076.395524827,False,True
3368734,(2007 DH8),24.9,62.2357573367,28776.5990318921,36648813.288342755,False,False
3698842,(2014 WQ202),23.82,102.3387195373,46511.9015618632,45750006.645918729,False,False
3709453,(2015 CB),23.25,133.0576897973,33269.5395543448,9075900.082745937,False,False
3727640,(2015 SA),25.3,51.7654482198,37497.1863308011,44416140.111578052,False,False
3742342,(2016 CL136),21.3,326.6178974458,60225.7582781302,13360466.779554202,False,True
3767035,(2017 BF29),25.59,45.2939273097,17515.621685814,20400381.320129703,False,False
3767164,(2017 BO30),23.9,98.6370281305,67201.3763789634,49203530.920450809,False,False
3986731,(2020 BO),25.4,49.435619262,50734.8768739032,46334066.036621462,False,False
3989652,(2020 CH1),25.5,47.2106498806,47161.6300267722,28710190.830283936,False,False
54087485,(2020 VA1),24.9,62.2357573367,50109.1061852344,37774614.018759852,False,False
54107791,(2021 BJ3),25.1,56.7596852866,94803.4526540144,64083881.002687199,False,False
54576632,(2026 BR),27.04,23.2295062464,15287.3217489218,10332366.459363267,False,False
54577406,(2026 BM4),23.12,141.2667581089,71758.5255502898,14600585.45997282,False,False
54597144,(2026 CC1),27.59,18.0318372445,31800.6408159935,695030.387558744,False,False
54601990,(2026 BB9),25.11,56.4988982214,57899.1020073955,4232876.698299284,False,False
3625130,(2013 BT45),23.0,149.2931834393,48345.8890166154,28165938.624959705,False,False
54292217,(2022 OC3),28.83,10.1868515832,13606.0719335359,497583.638839244,True,False
54317879,(2022 UF4),24.54,73.4581486599,52739.9974805378,62597556.571308075,False,False
54380881,(2023 RX1),30.25,5.2971220406,4417.3462089655,3369607.139918562,False,False
54554639,(2025 UM6),25.34,50.8206223093,19573.76260602,28071887.700712813,False,False
54575119,(2026 AQ),23.84,101.400472517,13963.3764206949,28234266.060822014,False,False
54575764,(2025 YQ12),25.3,51.7654482198,11180.3217167084,4607309.096666904,False,False
54576853,(2026 BF1),27.3,20.6081961232,13988.6397994851,4234760.644115342,False,False
54577108,(2026 BA3),25.85,40.1827799216,30464.5019654722,14075828.564831036,False,False
54597126,(2026 CQ),28.94,9.6836699473,6852.4862541943,2289598.616704205,False,False
54602794,(2026 CL3),25.01,59.1616092611,18247.3395544642,18823239.642142033,False,False
54603183,(2026 CY4),22.8,163.696720474,94979.2732764268,22551080.229391644,False,False
2497626,497626 (2006 QT89),20.06,578.1492662155,107115.4204111588,71056998.867605166,False,False
3646046,(2013 QU1),21.16,348.36938254,95517.0305985679,60951924.635136388,False,True
3797858,(2018 BH3),25.4,49.435619262,77526.3259808003,56786373.859839124,False,False
54110086,(2021 CB2),25.2,54.2050786336,37750.9345569619,11377564.470775631,False,False
54117579,(2021 CL7),25.67,43.655601735,27669.8120733782,13693799.392147585,False,False
54290859,(2022 OQ),24.92,61.6651764838,27973.0911731295,35294873.711805478,False,False
54350432,(2023 FS1),25.18,54.706632051,9728.7096399332,43461164.844838854,False,False
54423944,(2024 CZ),26.61,28.3165265026,26824.7413693449,20290305.12797331,False,False
54567024,(2025 XM5),22.69,172.2027088085,25771.6120244869,24736724.97668878,False,False
54571207,(2025 YW8),22.71,170.6239448846,62207.2481781935,22326156.570613078,False,False
54575121,(2026 AT),24.56,72.7846803049,34760.8615159618,11034877.099456899,False,False
54576085,(2026 AE3),25.12,56.239309364,27883.5350043876,14050556.443139817,True,False
54576622,(2026 BK),26.32,32.3623446563,7995.6411991433,3718117.009935564,False,False
54579460,(2026 BB7),23.72,107.1617947985,50583.1673212992,14081875.759530046,False,False
3618405,(2012 WS3),26.0,37.5007521798,31453.9064819056,63772108.9138314,True,False
3728732,(2015 SJ7),25.5,47.2106498806,58946.5366891733,74312084.380022202,False,False
3781304,(2017 QB35),29.3,8.2042706488,20399.7697563059,27725561.809999941,False,False
3829436,(2018 RB6),25.86,39.9981568182,61206.0543608224,19264146.721711799,False,False
54016363,(2020 FY4),24.57,72.4502650757,27022.9577068517,59689850.028849989,False,False
54016433,(2020 GE),28.17,13.8051134108,4393.02560307,6221215.229115998,False,False
54106594,(2021 BY2),22.83,161.4507172686,44258.7651707387,17891389.872378063,False,False
54111267,(2021 CJ4),22.14,221.8400624229,75314.6728487399,12139388.377476852,False,False
54203710,(2021 TC4),26.54,29.2442157171,49753.3605188908,59693697.641187028,False,False
54235406,(2022 AG),25.14,55.7237042765,19018.3765540526,5217469.800134692,False,False
54419345,(2024 AK1),21.9,247.7650126055,72114.4934356982,68365011.361622629,False,False
54575240,(2026 AJ1),26.84,25.4706471064,11811.9714828328,11455008.415795527,False,False
54575239,(2026 AK1),24.8,65.1688382168,26577.1585805227,12480554.727412146,False,False
54575757,(2026 AG2),25.15,55.4676771118,43181.3088309524,2628393.077450862,False,False
54575769,(2026 AS2),24.25,83.9537266171,48160.4545958299,2314418.489074627,False,False
54576289,(2026 AK4),23.98,95.0692305162,46155.7077830302,16392790.905845865,False,False
54576469,(2026 AF5),22.27,208.9488468882,24417.7855521477,26664204.625624639,False,False
54577103,(2026 BV2),23.12,141.2667581089,59505.5458324508,17355762.283455072,False,False
3835824,(2018 UD3),26.2,34.201092472,69714.6663334738,59047430.010775827,False,False
54134952,(2021 GO2),26.0,37.5007521798,53165.5822901293,53344878.495717365,False,False
54248006,(2022 DE),24.85,63.6854143519,40037.2628189915,19760005.167994629,False,False
